,Date Submitted,Workout Date,Activity Type,Calories Burned (kCal),Distance (km),Workout Time (seconds),Avg Pace (min/km),Max Pace (min/km),Avg Speed (km/h),Max Speed (km/h),Avg Heart Rate,Steps,Notes,Source,Link,day,month,week,year,season
121,2023-12-21,2023-12-21,Run,861,12.82294721664,4831,6.278520937723694,4.68823321800684,9.55642951296,12.798002384639998,154.0,12491.0,,Garmin Garmin Connect,http://www.mapmyrun.com/workout/7680340108,Thursday,December,51,2023,winter
122,2023-12-20,2023-12-20,Run,774,11.195787778560002,4534,6.74964457567804,3.8580253817704606,8.88938861184,15.55199230464,150.0,11663.0,,Garmin Garmin Connect,http://www.mapmyrun.com/workout/7679109097,Wednesday,December,51,2023,winter
123,2023-12-17,2023-12-17,Run,542,7.134125391360001,2982,6.965633202099737,3.608283872186431,8.61375626496,16.628385945599998,155.0,7653.0,,Garmin Garmin Connect,http://www.mapmyrun.com/workout/7675232713,Sunday,December,50,2023,winter
124,2023-10-23,2023-10-23,Run,498,8.902891008000001,3407,6.378064602720114,4.87304765171399,9.40721113728,12.31262423424,,8799.0,,Map My Fitness MapMyRun Android,http://www.mapmyrun.com/workout/7590651763,Monday,October,43,2023,autumn
125,2023-10-21,2023-10-21,Run,606,9.19658019456,3377,6.1200588562793286,4.713423606140141,9.803817872639998,12.72960526464,152.0,8749.0,,Garmin Garmin Connect,http://www.mapmyrun.com/workout/7587306079,Saturday,October,42,2023,autumn
126,2023-10-10,2023-10-10,Run,421,6.5348217792000005,2348,5.988638849121132,5.059707557862086,10.018971072,11.85840298368,151.0,6094.0,,Garmin Garmin Connect,http://www.mapmyrun.com/workout/7568191687,Tuesday,October,41,2023,autumn
127,2023-10-07,2023-10-07,Run,579,8.9576891712,3157,5.874113924679869,4.68823321800684,10.21429715328,12.798002384639998,156.0,8206.0,,Garmin Garmin Connect,http://www.mapmyrun.com/workout/7562732161,Saturday,October,40,2023,autumn
129,2023-09-24,2023-09-24,Run,441,6.81510513024,2664,6.516009007396802,4.907732591664678,9.20813528448,12.22560700416,132.0,6871.0,,Garmin Garmin Connect,http://www.mapmyrun.com/workout/7538123917,Sunday,September,38,2023,autumn
130,2023-09-23,2023-09-23,Run,715,10.91009703168,3778,5.771078153583074,4.789274387576553,10.39666801536,12.528002741759998,162.0,9833.0,,Garmin Garmin Connect,http://www.mapmyrun.com/workout/7536422989,Saturday,September,38,2023,autumn
131,2023-09-18,2023-09-18,Run,580,10.52855375616,3873,6.130951493279248,4.385973415254911,9.78640477056,13.67997117696,,10033.0,,Map My Fitness MapMyRun Android,http://www.mapmyrun.com/workout/7526570149,Monday,September,38,2023,autumn
132,2023-09-09,2023-09-09,Run,1410,22.3346369664,8149,6.081303935019486,4.568712469179989,9.86630870016,13.13279421696,152.0,21124.0,,Garmin Garmin Connect,http://www.mapmyrun.com/workout/7508774647,Saturday,September,36,2023,autumn
133,2023-09-04,2023-09-04,Run,706,10.89015725952,4086,6.253479678676529,5.237798755269227,9.59468361984,11.45519793792,147.0,10569.0,,Garmin Garmin Connect,http://www.mapmyrun.com/workout/7498527934,Monday,September,36,2023,autumn
134,2023-09-02,2023-09-02,Run,1368,20.2325118336,8296,6.833840372226199,4.713423606140141,8.779856659199998,12.72960526464,151.0,21321.0,,Garmin Garmin Connect,http://www.mapmyrun.com/workout/7494647449,Saturday,September,35,2023,autumn
135,2023-08-28,2023-08-28,Run,1557,27.068200473600005,11081,6.822904239242821,4.152940577030144,8.793922325759999,14.44759607808,,28482.0,,Map My Fitness MapMyRun Android,http://www.mapmyrun.com/workout/7484583490,Monday,August,35,2023,summer
136,2023-08-24,2023-08-24,Run,558,9.13492622592,3165,5.775210272011453,5.032205668893661,10.38923284608,11.92319517312,138.0,8239.0,,Garmin Garmin Connect,http://www.mapmyrun.com/workout/7477091398,Thursday,August,34,2023,summer
137,2023-08-22,2023-08-21,Run,692,11.05250788224,3676,5.543177841406188,4.775548297940031,10.82410978176,12.56400376704,153.0,9600.0,,Garmin Garmin Connect,http://www.mapmyrun.com/workout/7472982979,Tuesday,August,34,2023,summer
138,2023-08-17,2023-08-17,Run,2524,39.4237780992,16301,6.891503618865824,2.440217877594846,8.70640619904,24.5880404352,149.0,41870.0,,Garmin Garmin Connect,http://www.mapmyrun.com/workout/7463754382,Thursday,August,33,2023,summer
139,2023-08-15,2023-08-12,Run,1557,25.639424870400003,8404,5.462971247912193,1.429023254195498,10.98303250176,41.9868193536,156.0,21975.0,,Garmin Garmin Connect,http://www.mapmyrun.com/workout/7458868960,Tuesday,August,33,2023,summer
140,2023-08-06,2023-08-06,Run,1798,30.0900657024,11807,6.53993179829794,4.399861061401416,9.174419527679998,13.636792477439998,126.0,30439.0,,Garmin Garmin Connect,http://www.mapmyrun.com/workout/7441113730,Sunday,August,31,2023,summer
143,2023-07-26,2023-07-26,Run,426,6.987256657920001,2143,5.11085262069514,3.908691988785492,11.73972995712,15.350405875199998,155.0,5635.0,,Garmin Garmin Connect,http://www.mapmyrun.com/workout/7419086974,Wednesday,July,30,2023,summer
144,2023-07-19,2023-07-19,Run,450,7.04950608384,2437,5.762180118110236,4.627059224131075,10.41272926848,12.967192719359998,148.0,6345.0,,Garmin Garmin Connect,http://www.mapmyrun.com/workout/7405041853,Wednesday,July,29,2023,summer
145,2023-07-17,2023-07-16,Run,705,10.9855430784,3989,6.05238531973276,4.604049848882526,9.91344638592,13.032001002239998,145.0,10345.0,,Garmin Garmin Connect,http://www.mapmyrun.com/workout/7400692918,Monday,July,29,2023,summer
146,2023-07-15,2023-07-15,Run,1732,31.496632358400003,11506,6.088480772289827,3.2366666169569718,9.85467314304,18.5375507328,,29822.0,,Map My Fitness MapMyRun Android,http://www.mapmyrun.com/workout/7397125969,Saturday,July,28,2023,summer
147,2023-07-12,2023-07-11,Run,634,10.30137875712,3321,5.373574574485008,4.556222908216019,11.16574132608,13.16879524224,154.0,8697.0,,Garmin Garmin Connect,http://www.mapmyrun.com/workout/7391133082,Wednesday,July,28,2023,summer
148,2023-07-08,2023-07-07,Run,2157,36.1999401984,12985,5.978261950210769,4.097017169728784,10.03636808064,14.64480509184,128.0,33703.0,,Garmin Garmin Connect,http://www.mapmyrun.com/workout/7382907688,Saturday,July,27,2023,summer
150,2023-07-05,2023-07-03,Run,980,16.373948659200003,5410,5.507132098544499,4.545044440467668,10.89496919808,13.201207430399998,137.0,14137.0,,Garmin Garmin Connect,http://www.mapmyrun.com/workout/7377493252,Wednesday,July,27,2023,summer
152,2023-07-01,2023-07-01,Run,911,14.497373088000002,4955,5.696855364670325,4.604049848882526,10.53212649984,13.032001002239998,155.0,12912.0,,Garmin Garmin Connect,http://www.mapmyrun.com/workout/7368869590,Saturday,July,26,2023,summer
153,2023-06-29,2023-06-28,Run,787,12.556520317440002,4084,5.420407321243935,4.314434949892627,11.06927724672,13.90679212032,159.0,10685.0,,Garmin Garmin Connect,http://www.mapmyrun.com/workout/7365190513,Thursday,June,26,2023,summer
154,2023-06-27,2023-06-26,Run,671,10.08138143232,3601,5.953208263739759,4.243039399904557,10.0785972672,14.14080683136,151.0,9350.0,,Garmin Garmin Connect,http://www.mapmyrun.com/workout/7361087074,Tuesday,June,26,2023,summer
155,2023-06-25,2023-06-24,Run,899,0.0,7409,0.0,0.0,0.0,0.0,152.0,,,Garmin Garmin Connect,http://www.mapmyrun.com/workout/7357072822,Sunday,June,25,2023,summer
157,2023-06-21,2023-06-20,Run,938,13.80556438272,4780,5.770133669370874,4.545044440467668,10.39837392,13.201207430399998,158.0,12441.0,,Garmin Garmin Connect,http://www.mapmyrun.com/workout/7349373544,Wednesday,June,25,2023,summer
159,2023-06-16,2023-06-15,Run,718,11.05207335936,3765,5.678326075717807,4.022850304223336,10.56648599424,14.91480473472,149.0,9814.0,,Garmin Garmin Connect,http://www.mapmyrun.com/workout/7339376935,Friday,June,24,2023,summer
160,2023-06-15,2023-06-14,Run,589,11.8023656256,4079,5.759539290543228,4.172923874572497,10.41749292672,14.37839428608,133.0,10618.0,,Garmin Garmin Connect,http://www.mapmyrun.com/workout/7337341288,Thursday,June,24,2023,summer
162,2023-06-12,2023-06-11,Run,601,9.81239567616,3425,5.817401375964368,3.53706851984411,10.31388336,16.963129497599997,139.0,8909.0,,Garmin Garmin Connect,http://www.mapmyrun.com/workout/7330878331,Monday,June,24,2023,summer
163,2023-06-10,2023-06-10,Run,1828,29.936534284800004,11084,6.170632257615525,4.533915682414698,9.72347942016,13.23360352512,145.0,28698.0,,Garmin Garmin Connect,http://www.mapmyrun.com/workout/7327079455,Saturday,June,23,2023,summer
165,2023-06-05,2023-06-04,Run,752,11.87787604608,3908,5.484271852382088,4.639940248946154,10.94038488576,12.93120778752,159.0,10216.0,,Garmin Garmin Connect,http://www.mapmyrun.com/workout/7316351224,Monday,June,23,2023,summer
166,2023-06-03,2023-06-02,Run,1552,25.149218688,9320,6.176597421061003,4.604049848882526,9.7140808512,13.032001002239998,148.0,24130.0,,Garmin Garmin Connect,http://www.mapmyrun.com/workout/7312195684,Saturday,June,22,2023,summer
172,2023-05-30,2023-05-29,Run,484,7.711091308800001,2625,5.672721307563827,4.737539022110872,10.576930636799998,12.66479698176,149.0,6841.0,,Garmin Garmin Connect,http://www.mapmyrun.com/workout/7303788733,Tuesday,May,22,2023,spring
178,2023-05-25,2023-05-24,Run,488,7.5189356352,2917,6.466485723375487,4.975126511174739,9.27860845824,12.06000550656,146.0,7527.0,,Garmin Garmin Connect,http://www.mapmyrun.com/workout/7293631480,Thursday,May,21,2023,spring
181,2023-05-20,2023-05-20,Run,1392,22.8526848,8051,5.871765141573213,4.283391245128449,10.21838488704,14.00760142848,151.0,20927.0,,Garmin Garmin Connect,http://www.mapmyrun.com/workout/7283109901,Saturday,May,20,2023,spring
185,2023-05-13,2023-05-13,Run,1490,22.544495424,8593,6.352961206553726,4.651597172512527,9.444435264,12.898795599359998,153.0,22201.0,,Garmin Garmin Connect,http://www.mapmyrun.com/workout/7268892070,Saturday,May,19,2023,spring
190,2023-05-06,2023-05-06,Run,36,0.5843801652480001,198,5.652458392984967,4.725453352421856,10.61484678144,12.697193076479998,138.0,517.0,,Garmin Garmin Connect,http://www.mapmyrun.com/workout/7254387418,Saturday,May,18,2023,spring
191,2023-05-06,2023-05-06,Run,1072,16.763088038400003,6071,6.035894128290781,4.106101616559293,9.940531645439998,14.612392903679998,153.0,15745.0,,Garmin Garmin Connect,http://www.mapmyrun.com/workout/7254359677,Saturday,May,18,2023,spring
197,2023-05-01,2023-05-01,Run,621,9.48938424192,3452,6.063358734987672,5.075111349717649,9.89550220032,11.8224019584,151.0,8951.0,,Garmin Garmin Connect,http://www.mapmyrun.com/workout/7243972567,Monday,May,18,2023,spring
198,2023-04-29,2023-04-29,Run,1102,16.4935229184,6360,6.4266558299530745,4.867598226358068,9.33614250624,12.32640021888,150.0,16417.0,,Garmin Garmin Connect,http://www.mapmyrun.com/workout/7240479892,Saturday,April,17,2023,spring
199,2023-04-29,2023-04-29,Run,0,0.0,2,0.0,0.0,0.0,0.0,90.0,,,Garmin Garmin Connect,http://www.mapmyrun.com/workout/7240479862,Saturday,April,17,2023,spring
206,2023-04-16,2023-04-15,Run,503,7.781821977600001,2768,5.928390698321801,4.853424749463136,10.12079426688,12.36240124416,148.0,7189.0,,Garmin Garmin Connect,http://www.mapmyrun.com/workout/7215100450,Sunday,April,15,2023,spring
207,2023-04-16,2023-04-07,Run,377,5.87196517248,2246,6.373590730136006,4.639940248946154,9.413857728,12.93120778752,134.0,5800.0,,Garmin Garmin Connect,http://www.mapmyrun.com/workout/7215100387,Sunday,April,15,2023,spring
208,2023-03-07,2023-03-02,Run,692,11.31774386688,3627,5.340865594925634,4.556222908216019,11.23413844608,13.16879524224,159.0,9502.0,,Garmin Garmin Connect,http://www.mapmyrun.com/workout/7142930782,Tuesday,March,10,2023,spring
209,2023-02-17,2023-02-17,Run,631,10.17118282752,3278,5.370759762984172,3.9786770261671833,11.171599338239998,15.08040623232,156.0,8583.0,,Garmin Garmin Connect,http://www.mapmyrun.com/workout/7111145278,Friday,February,7,2023,winter
210,2023-02-10,2023-02-10,Run,464,7.65458724096,2422,5.2732293406506,4.42086962141096,11.3782230144,13.572000287999998,151.0,6352.0,,Garmin Garmin Connect,http://www.mapmyrun.com/workout/7098802315,Friday,February,6,2023,winter
211,2023-02-09,2023-02-09,Run,454,7.5420297216,2397,5.298046906068559,4.324513590630716,11.324921541119998,13.8743960256,149.0,6286.0,,Garmin Garmin Connect,http://www.mapmyrun.com/workout/7096917544,Thursday,February,6,2023,winter
212,2023-02-07,2023-02-07,Run,536,8.654456574720001,2790,5.373760985842679,4.556222908216019,11.16537117696,13.16879524224,156.0,7307.0,,Garmin Garmin Connect,http://www.mapmyrun.com/workout/7093092136,Tuesday,February,6,2023,winter
213,2023-02-02,2023-02-01,Run,583,9.22757616,3395,6.132281227630637,4.556222908216019,9.78428043648,13.16879524224,149.0,8795.0,,Garmin Garmin Connect,http://www.mapmyrun.com/workout/7084095211,Thursday,February,5,2023,winter
214,2023-02-01,2023-01-23,Run,715,11.248703009280002,4120,6.10440651594687,4.627059224131075,9.82895582592,12.967192719359998,150.0,10676.0,,Garmin Garmin Connect,http://www.mapmyrun.com/workout/7082418733,Wednesday,February,5,2023,winter
215,2023-01-13,2023-01-13,Run,653,10.64973735936,3697,5.785288912749543,4.975126511174739,10.37112772608,12.06000550656,149.0,9620.0,,Garmin Garmin Connect,http://www.mapmyrun.com/workout/7049231743,Friday,January,2,2023,winter
216,2023-01-12,2023-01-10,Run,486,7.872959128320001,2542,5.38114908931838,4.443257625467271,11.150034128639998,13.503603168,155.0,6655.0,,Garmin Garmin Connect,http://www.mapmyrun.com/workout/7047591742,Thursday,January,2,2023,winter
217,2023-01-12,2023-01-07,Run,662,10.80145021824,3598,5.551821114690209,4.713423606140141,10.80725995008,12.72960526464,152.0,9395.0,,Garmin Garmin Connect,http://www.mapmyrun.com/workout/7047591757,Thursday,January,2,2023,winter
218,2023-01-05,2023-01-05,Run,269,4.35317895936,1510,5.781504762188817,5.059707557862086,10.37791915776,11.85840298368,150.0,3930.0,,Garmin Garmin Connect,http://www.mapmyrun.com/workout/7034024248,Thursday,January,1,2023,winter
219,2023-01-03,2023-01-03,Run,463,6.84893354112,2466,5.999972659667542,4.88042954147777,10.00004518656,12.29400412416,151.0,6398.0,,Garmin Garmin Connect,http://www.mapmyrun.com/workout/7030960474,Tuesday,January,1,2023,winter
220,2023-01-02,2023-01-02,Run,443,7.1319688704000015,2401,5.610410204406268,4.948538037858904,10.6944127488,12.124797695999998,152.0,6263.0,,Garmin Garmin Connect,http://www.mapmyrun.com/workout/7028316496,Monday,January,1,2023,winter
221,2022-11-17,2022-11-17,Run,632,10.29745195776,3171,5.132619253559214,4.34593846933906,11.68993685376,13.8059989056,155.0,8337.0,,Garmin Garmin Connect,http://www.mapmyrun.com/workout/6966286273,Thursday,November,46,2022,autumn
222,2022-11-14,2022-11-14,Run,906,14.662330848,4567,5.191400968344865,4.388272488666189,11.557584403199998,13.672793502719998,156.0,11995.0,,Garmin Garmin Connect,http://www.mapmyrun.com/workout/6961306318,Monday,November,46,2022,autumn
223,2022-11-12,2022-11-11,Run,519,9.9132371712,3425,5.758563737771414,4.510601835281953,10.41926320512,13.30200064512,134.0,8917.0,,Garmin Garmin Connect,http://www.mapmyrun.com/workout/6957369019,Saturday,November,45,2022,autumn
224,2022-11-11,2022-11-08,Run,486,8.23974471936,2574,5.207183796627694,4.041385806887775,11.522548984319998,14.84640761472,137.0,6760.0,,Garmin Garmin Connect,http://www.mapmyrun.com/workout/6956864566,Friday,November,45,2022,autumn
225,2022-11-05,2022-11-04,Run,1035,16.9438173696,5430,5.340927732044858,4.34593846933906,11.234009698559998,13.8059989056,156.0,14225.0,,Garmin Garmin Connect,http://www.mapmyrun.com/workout/6944775046,Saturday,November,44,2022,autumn
226,2022-11-01,2022-11-01,Run,637,10.97939538432,3578,5.431685208383043,4.42086962141096,11.0462958144,13.572000287999998,145.0,9361.0,,Garmin Garmin Connect,http://www.mapmyrun.com/workout/6938383618,Tuesday,November,44,2022,autumn
227,2022-10-31,2022-10-31,Run,479,7.618425281279999,2357,5.157337399586415,4.213008530183727,11.63389949568,14.24160004608,157.0,6195.0,,Garmin Garmin Connect,http://www.mapmyrun.com/workout/6935868673,Monday,October,44,2022,autumn
228,2022-10-26,2022-10-26,Run,1101,17.7312693888,5547,5.213552851348126,3.987239521196214,11.50846722432,15.04799404416,158.0,14562.0,,Garmin Garmin Connect,http://www.mapmyrun.com/workout/6927675625,Wednesday,October,43,2022,autumn
229,2022-10-24,2022-10-24,Run,1266,20.895239692800004,6649,5.303688956494074,4.399861061401416,11.312883647999998,13.636792477439998,154.0,17431.0,,Garmin Garmin Connect,http://www.mapmyrun.com/workout/6923818621,Monday,October,43,2022,autumn
230,2022-10-22,2022-10-22,Run,1352,20.5398965376,6705,5.441011989978525,4.43262596436809,11.02735383552,13.53599926272,156.0,17539.0,,Garmin Garmin Connect,http://www.mapmyrun.com/workout/6919418749,Saturday,October,42,2022,autumn
231,2022-10-20,2022-10-20,Run,932,15.62209532928,4987,5.3202112164956645,4.377901803467749,11.277735575039998,13.705205690879998,139.0,13069.0,,Garmin Garmin Connect,http://www.mapmyrun.com/workout/6916949686,Thursday,October,42,2022,autumn
232,2022-10-18,2022-10-17,Run,454,7.618634496,2273,4.972442187624274,4.243039399904557,12.066507256319998,14.14080683136,141.0,5993.0,,Garmin Garmin Connect,http://www.mapmyrun.com/workout/6912891439,Tuesday,October,42,2022,autumn
233,2022-10-14,2022-10-14,Run,1284,21.438071424,6623,5.148992384474668,4.115223345661338,11.65276100736,14.57999680896,142.0,17408.0,,Garmin Garmin Connect,http://www.mapmyrun.com/workout/6905727001,Friday,October,41,2022,autumn
234,2022-10-12,2022-10-10,Run,1291,20.355787584,7035,5.760148234311621,4.533915682414698,10.4163985728,13.23360352512,156.0,18314.0,,Garmin Garmin Connect,http://www.mapmyrun.com/workout/6900794245,Wednesday,October,41,2022,autumn
235,2022-10-07,2022-10-07,Run,1056,16.607142604800003,5429,5.4480583392984965,4.059101099578462,11.013095047679998,14.78159933184,158.0,14198.0,,Garmin Garmin Connect,http://www.mapmyrun.com/workout/6891761278,Friday,October,40,2022,autumn
236,2022-10-04,2022-10-04,Run,486,8.115873511680002,2357,4.841121599856836,3.926189801558896,12.39383173248,15.28199266176,156.0,6232.0,,Garmin Garmin Connect,http://www.mapmyrun.com/workout/6884924140,Tuesday,October,40,2022,autumn
237,2022-10-03,2022-10-03,Run,420,7.108182766080001,1988,4.661862224608288,3.995845512208701,12.870390677759998,15.01559794944,159.0,5275.0,,Garmin Garmin Connect,http://www.mapmyrun.com/workout/6882845983,Monday,October,40,2022,autumn
238,2022-10-01,2022-10-01,Run,691,11.1928265856,3278,4.881721993557624,3.616113149208621,12.29075324928,16.59233664,164.0,8659.0,,Garmin Garmin Connect,http://www.mapmyrun.com/workout/6879155059,Saturday,October,39,2022,autumn
240,2022-09-29,2022-09-29,Run,433,7.1932044096,2048,4.744951980434264,4.069011970094647,12.645018143999998,14.74559830656,160.0,5424.0,,Garmin Garmin Connect,http://www.mapmyrun.com/workout/6876302440,Thursday,September,39,2022,autumn
241,2022-09-27,2022-09-27,Run,458,7.61060386944,2202,4.823232323232324,4.232264823431161,12.43979459712,14.17680785664,160.0,5824.0,,Garmin Garmin Connect,http://www.mapmyrun.com/workout/6872194717,Tuesday,September,39,2022,autumn
242,2022-09-26,2022-09-26,Run,865,14.0960831616,4169,4.892925316153662,4.106101616559293,12.26260582272,14.612392903679998,160.0,11001.0,,Garmin Garmin Connect,http://www.mapmyrun.com/workout/6870194110,Monday,September,39,2022,autumn
243,2022-09-24,2022-09-24,Run,1347,22.194302169600004,6826,5.099251620536069,4.388272488666189,11.76642897408,13.672793502719998,151.0,17949.0,,Garmin Garmin Connect,http://www.mapmyrun.com/workout/6866458117,Saturday,September,38,2022,autumn
